category,id,label,selector
Organization,bq5e5rghm2sru1p,Sibanye Gold Limited,Sibanye Gold Limited [Controlled by Portfolio Manager]
Organization,eqzgzcyosfxihvt,Northern Platinum Limited,Northern Platinum Limited [Controlled by Portfolio Manager]
Organization,t56e4r85jczuwje,AB350 (Pty) Ltd,AB350 (Pty) Ltd
Organization,knuv4bsafr1qsbf,Shaza Bld Services,Shaza Bld Services [Dormant]
Organization,garfskphrs3wvg8,Gasem Imp-Exp,Gasem Imp-Exp [Dormant]
Organization,k657jucm57n0tjm,Nzalo [Sasol],Nzalo Sasol
Organization,gqa6jnmtgzui1yj,Green Mile Investments 63 CC,Greenmile Investments 63 CC
Organization,megjprzrke4r4am,Johnnic Communications,Johnnic Communications
Organization,n3tub9xtpcaio65,Salam-Mbuthu-Batho,Salam-Mbuthu-Batho
Organization,dy6kioqk8hyhrir,Vetigo Investment,Vetigo Investment
Organization,ka7cmc6ve9zyatm,Asonge Share Scheme,Asonge Share Scheme
Organization,jpxj2lchml26oix,Botzema,Botzema
Organization,f0j5ipn20y3j24c,Rebangwe Board of Directors,Rebangwe Board of Directors
Organization,laddc6897q05q17,AB350 Transport Company,AB350 Transport Company
Organization,e0x9vjh92p02pn1,Amandaba [Imbani] (Pty),Imbani Amandaba (Pty)
Organization,n7pou3d8hn2rtsf,Blue Beacom Inv 155 (Pty),Blue Beacom Inv 155 (Pty)
Organization,i1bm11j1ezrw07y,Ubuntu-Botho/Sanlam,Ubuntu-Botho/Sanlam
Organization,fqftnnhlr0u97kx,THE SPAR GROUP LIMITED,SPP
Organization,p7rvug61ll57bc3,Shahid Esau Trust,Shahid Esau Trust
Organization,cilhw3tnaykrquu,SASOL INZALO INVESTMENTS,(Sasol) Inzalo
Organization,b75u51o1a04wpgf,VIBRANT VETERANS BASE METALS,Vibrant Veterans Base Metals [Inactive]
Organization,eegcslija8vwwas,Manaka Properties (Pty),Manaka Properties (Pty)
Organization,ifla6ccamqgkudx,Bar Of Gold,Bar Of Gold [Dormant]
Organization,jw2shp6v73g7vdt,Bridge-a-Gap,Bridge-A-Gap
Organization,id9g6cqcpymllvo,Arcelor Mittal SA Ltd.,Arcelor Mittal
Organization,f3sgu7kzt8sfppq,The Shiaan Bin Huang Family Trust,The Shiaan Bin Huang Family Trust
Organization,bemqo2b0g04qra4,Sekunjalo,Sekunjalo
Organization,kpuwrqdtec6z4l2,Sukuma Africa,Sukuma Africa
Organization,hn88064oqxyzve0,Gold Investment Co.,Gold Investment Co.
Organization,kdfbsxcr5n9uwvu,Super Alliance,Super Alliance
Organization,mkd99jsp8x8d6ny,Ubuntu Botho Elite,Ubuntu Botho Elite
Organization,v2ilooju6ovulx2,Ubuntu Botho,Ubuntu Botho
Organization,fny0bxzmu8uhe1n,Telkom,Telkom SA Ltd
Organization,g085h4m3uwabdpy,Nedbank Bond Fund and Nedbank Rainmaker,Nedbank Bond Fund and Nedbank Rainmaker
Organization,h7uh1gtqbmrddhd,WESTERN CAPE AFRICAN WOMEN'S ALLIANCE,Western Cape African Women's Alliance
Organization,fxw9fxguooo7w7o,Umnotho Holding,Umnotho Holding [Resigned]
Organization,ryhyoecxb1acdep,Mphepetwa Trust,Mphepetwa Trust
Organization,lki1knsa2arjxem,Savula Investments,Savula Investments
Organization,o3ch2fnxve56b81,Amway,Amway
Organization,o0cevu3gj8s73iy,Blue Beacon Inv. 155 (Pty) Ltd,Blue Beacon Inv. 155 (Pty) Ltd
Organization,dg7sqb4p4mk6u45,Lehotsa Holding,Lehotsa Holding
Organization,dxnxjadvkl8hgso,Blue Beacon Investments (Pty),Blue Beacon Investments (Pty)
Organization,pc1vjy8ip2w8jmz,Bantu Bonke [ABSA],Bantu Bonke [ABSA]
Organization,lglump42m7nlufs,Omecom-Tech (Pty) Ltd,Omecom-Tech (Pty) Ltd [In process of deregistration]
Organization,i7ltcb00i3zanyg,Lehotsa Investments Co.,Lehotsa Investment
Organization,napo7mvkj0bei7w,Investec Money Market Fund,Investec Money Market
Organization,irbvd6iajnsgr21,Ingwenya Group,Ingwenya Group
Organization,cvzwuc502plxf9m,ABIL,ABIL
Organization,mo8yp5nbefqdrd4,Tshani Mankosi Cooperative,Tshani Mankosi Cooperative
Person,otnabe3tr11j1bt,"BLOCH, BARRY","BLOCH, BARRY"
Organization,bwnk0hd7c4g8gyp,Ndizani Investments,Ndizani Investments
Organization,kb2qhf3ej40t6qv,Vibrant Veterans Base,Vibrant Veterans Base
Organization,dowp7fe4plqc040,VIBRANT VETERANS ENERGY RESOURCES,Vibrant Veterans energy Resources
Organization,mym7mvdrkc4il0w,MORVEST BUSINESS GROUP,Morvest Business Solutions
Company,d80ho3z0mh4o8wn,FLACQ INVESTMENTS,FLACQ INVESTMENTS
Organization,jg9qyw0ukpoz7xf,MICT Properties (Pty) Ltd,MICT Property (Pty) Ltd
Organization,mnlh1rktoyn2p2v,New Africa Inv. Ltd.,New Africa Inv. Ltd.
Organization,e9i83hvv12z8lef,Goldfields Ltd.,Goldfields Limited [Controlled by Portfolio Manager]
Organization,jcv1c1l1mduu9bh,ThaMuf (Pty) Ltd,Thamuf (Pty) Ltd
Organization,m94ew0d2zziy8bx,Sekunjalo Investment Ltd,Sekunjalo Investment
Person,9ktxbwngdmlcr85,JOHANNES MARTHINUS RAS,"RAS, JOHANNES MARTHINUS"
Organization,gsgdxweoxbaf9ca,Life Wise CC,Lifewise CC
Organization,fhhokccpjgwuxj5,KLS Share Trust 1400/2010,KLS Share Trust 1400/2010
Organization,c1axcs6ueql1wlf,Resilient Property Development,Resilient Property Development
Organization,kh4u22fomfyd7ad,ABSA GROUP,ABSA Group Limited [Controlled by Portfolio Manager]
Organization,napo7mvkj0bei7w,Investec Money Market Fund,Investec Money Markets
Organization,mcwft2f3fetz7dr,Lindi Pharmaceuticals,Lindi Pharmaceuticals
Organization,fbejrrqlrg3kpi3,BNT RESOURCES,BNT Resources
Organization,hia537ni7kxqurl,Tshani-Manlosi Co-operative,Tshani-Manlosi Co-operative
Organization,kpuwrqdtec6z4l2,Sukuma Africa,Sukuma Afrika
Organization,h68zgzp8ue9slt9,Greenland Fresh Produce,Greenland Fresh Produce
Organization,nw7yuzn16de7pyv,Kumba,Kumba
Organization,id9g6cqcpymllvo,Arcelor Mittal SA Ltd.,Arcelor Mittal SA
Organization,dbo6vvihspuzcu9,LH6 Swift Investments,LH6 Swift Investments
Organization,mym7mvdrkc4il0w,MORVEST BUSINESS GROUP,Morvest Business Group
Company,fvclu65t763mgs0,M Z K SECURITY AND CLEANING,M Z K SECURITY AND CLEANING
Organization,chm6qpvi8cis0i0,Unyezi Holdings,Unyezi Holdings
Organization,v2ilooju6ovulx2,Ubuntu Botho,Ubuntu-Botho
Organization,kk9p7p3k6op7d1h,KLS Trust,KLS Trust
Organization,eiwad589k5m7cwm,Fynbos Media,Fynbos Media
Organization,cxfvtmh4iuzhq5k,Nzalo,Nzalo
Organization,leob2horgkva6of,Vibrant Veterans Mineral Resources,Vibrant Veterans Mineral Resource
Person,jlr8jsh6qtvwlv8,"BEZUIDENHOUT, WILLEM JACOBUS","BEZUIDENHOUT, WILLEM JACOBUS"
Organization,iujhw0v5yo9bxvy,Old Mutual PLC,Old Mutual - PLC
Organization,i1bm11j1ezrw07y,Ubuntu-Botho/Sanlam,Ubuntu-Botha [Sanlam]
Person,ncuds2gh7c48mwc,"ZONDO, MARIA MAGDALENA","ZONDO, MARIA MAGDALENA"
Organization,knksx9z2cq0px3x,Shades of Summer,Shades of Summer
Organization,ght50vcmuzrnifr,Migh Manufacturers,Migh Manufacturers
Organization,dzqbn72efmvf1ih,Johnnic,Johnnic
Organization,fr0wzbqtf7k4tfo,Money Box 87,Money Box 87
Person,zd5a3cze3gmdmsh,"SOKHELA, COLIN CYPRIAN SIPHIWE","SOKHELA, COLIN CYPRIAN SIPHIWE"
Person,hjwgq76g7turg9p,"ZUMA, JACOB GEDLEYIHLEKISA","ZUMA, JACOB GEDLEYIHLEKISA"
Organization,g1m4vabwo57o5l8,Bam Mugwanya,Mugwanya Bam
Organization,ioa6ymrbv292jex,Eyomhlaba Investment,Eyomhlaba Investment
Organization,h271zbe7epfvim9,Flexi Club,Flexi Club
Organization,off0dentehe47nv,FYNBOS HOLDINGS,Fynbos Holdings
Person,cabgj8229ekj90n,"WARDEN, WALTER ALEXANDER GERALD LONNEY","WARDEN, WALTER ALEXANDER GERALD LONNEY"
Person,ikl6ckzmxwrnv4q,"ZUNGU, MBALI SIHLE","ZUNGU, MBALI SIHLE"
Organization,i1bm11j1ezrw07y,Ubuntu-Botho/Sanlam,Ubuntu-Botho [Sanlam]
Person,o7infgeyd466rpb,"PILLAY, REYASHNI","PILLAY, REYASHNI"
Organization,bu5hwiso48iomw9,Life Healthcare Group,"Life Healthcare Group [Heid via Computershare, not actively traded]"
Organization,k7ngr1zsow8xpb2,NEW BOND CAPITAL,New Bond Capital [Not actively traded - Delisted on 13 June 2013]
Organization,krk6x5ci3yf7eke,Forum SA Trading 170 (Pty) Ltd,Forum SA Trading 170 (Pty) Ltd
Organization,brl7633llnp9e54,Tarra Tiro Investments,Tarra Tiro Investment
Company,j5d10xst3dhyoef,ABONDLI BESIZWE TEK BASE,ABONDLI BESIZWE TEK BASE
Organization,bokadjxyaoahsbe,MK Feight System,MK Feight System
Organization,d38gsztox9linhd,Dalisizwe Investments,Dalisizwe Investments
Company,ncxix73lnr0yw8l,CAPE PROPERTY NETWORK,CAPE PROPERTY NETWORK
Organization,80zg0pgw3rxeyih,Mvelphanda Resources Ltd,Mvelphanda Resources Ltd
Organization,kh4u22fomfyd7ad,ABSA GROUP,Absa Group Limited [Controlled by Portfolio Manager]
Organization,f0ojb9kodvk92y6,BLACKSTAR GROUP,"Blackstar Group Limited [Held via Computershare, not actively traded]"
Organization,i2ep144mzfyt2my,Simeka BSG,Simeka BSG
Organization,m4ozw59fvvxu5dr,Taxi Business,Taxi Business
Company,l9exn0thmizu3a9,AMAQHAWE WASE AFRICA PETROLEUM,AMAQHAWE WASE AFRICA PETROLEUM
Organization,t56e4r85jczuwje,AB350 (Pty) Ltd,AB350 Pty Ltd
Person,7z2ujysrvlf7md8,"ABRAHAMS, ROGAYA","ABRAHAMS, ROGAYA"
Company,b5zrb1kbwwesgg3,LUTHANDO INVESTMENTS,LUTHANDO INVESTMENTS
Organization,l3im9mgzbscl3xo,MK Freight Systems,MK Freight Systems
Company,nv8mdys53flvaxt,TRAINCO CONSULTING,TRAINCO CONSULTING
Organization,i1bm11j1ezrw07y,Ubuntu-Botho/Sanlam,Ubuntu-Botho[Sanlam]
Organization,i7axxsits1e8bk3,Bam Mngwanya Hospitality,Bam Mngwanya Hospitality
Organization,j25s0k5os6wzbg6,N.A.I.L.,N.A.I.L.
Organization,k657jucm57n0tjm,Nzalo [Sasol],Nzalo [Sasol]
Organization,m94ew0d2zziy8bx,Sekunjalo Investment Ltd,Sekunjalo Investment Ltd
Organization,li5il9mzuo7f884,MK Frieght System,MK Frieght System
Person,ngccf9va907y4nl,"WARDEN, WALTER ALEXANDER GRALD LUNNEY","WARDEN, WALTER ALEXANDER GRALD LUNNEY"
Person,kyb0olfuyr87mf9,"ZUMA, MXOLISI","ZUMA, MXOLISI"
Company,n2rk5v5myma2ib7,NATIONAL PRIDE TRADING 259,NATIONAL PRIDE TRADING 259
Organization,m94ew0d2zziy8bx,Sekunjalo Investment Ltd,Sekunjalo Investments
Organization,j25s0k5os6wzbg6,N.A.I.L.,N.A.I.L
Person,hwfhhpd769hu57s,"ZUMA, JACOB GUDLEYIHLEKISA","ZUMA, JACOB GUDLEYIHLEKISA"
Company,hb8azobaaw32irv,OSAKA TRADING (TRANSVAAL),OSAKA TRADING (TRANSVAAL)
Person,i9kpxmjjv35is78,"RIPEPI, MONICA","RIPEPI, MONICA"
Person,nvyo44oijadxwuk,"FITZ-GERALD, NATALIE","FITZ-GERALD, NATALIE"
Person,gx7s0av3ch32ck1,"BEZUIDENHOUT, ANTOINETTE","BEZUIDENHOUT, ANTOINETTE"
Person,dejbuc0cr35qx05,"JONKER, SANDRA","JONKER, SANDRA"
Person,g5zb2p2jtcp56i2,"PAHAD, SHIREEN","PAHAD, SHIREEN"
Person,e9n8quzpknzaflx,"PREKEL, GERTRUIDA JOUBERT","PREKEL, GERTRUIDA JOUBERT"
Organization,pdp6q1uptbem8p7,Phuthuma Nathi Investment Limited,Phuthuma Nathi Investment Limited
Organization,m94ew0d2zziy8bx,Sekunjalo Investment Ltd,Sekunjalo Investment Group
Person,l3pxq2did2woa6m,"KOTU, TSHIDISO","KOTU, TSHIDISO"
Person,m96eeq6bqqr858y,"WARDEN, WALTER ALEXANDER GERALD LANNEY","WARDEN, WALTER ALEXANDER GERALD LANNEY"
Person,c221905oogyc2q0,"DITODI, NANA","DITODI, NANA"
Person,cf8m5c3jdwmiet9,"POOLE, DAWN","POOLE, DAWN"
Person,epbjfvlqz8v5p5t,"THEUNISSEN, ANNAMARIE","THEUNISSEN, ANNAMARIE"
Company,ck5hlb0omjx7ron,ROYAL COIN AND STAMP,ROYAL COIN AND STAMP
Person,cvnlu20q7ti9jux,"LASAROW, BERNARD LOUIS","LASAROW, BERNARD LOUIS"
Person,n1pimfcd5ei9652,"JAMAL, MASNUNA","JAMAL, MASNUNA"
Person,eta8e8q1oan0xft,"BAYARD, ROVARO ASHWILL","BAYARD, ROVARO ASHWILL"
Person,iwk89xuz4exgmge,"BLOCH, BARRY MICHAEL","BLOCH, BARRY MICHAEL"
Company,cfuihzc6bupp2c0,MICHIGAN INVESTMENTS,MICHIGAN INVESTMENTS
Person,mppw486urth0u9w,"NDEBELE, MPHO","NDEBELE, MPHO"
Person,n8lbwx7hltz8j17,"BROWN, MICHAEL WILLIAM THOMAS","BROWN, MICHAEL WILLIAM THOMAS"
Person,fnzvl1isrhwjcfo,"LASAROW, BENARD LEONARD","LASAROW, BENARD LEONARD"
Company,j95e014k3z2buyg,RUSSELL SQUARE MANAGING AGENTS,RUSSELL SQUARE MANAGING AGENTS
Person,iqblqk0j3tlgi4m,"SIEBRITZ, ZAINAB","SIEBRITZ, ZAINAB"
Person,gkepgufkkk4xldx,"PANDOR, NALEDI M","PANDOR, NALEDI M"
Company,jyavx84eqdom60p,BAKER SQUARE MANAGING AGENTS,BAKER SQUARE MANAGING AGENTS
Person,ejc6gssp4l388j1,"DU PLESSIS, DOMINIC SAMUEL","DU PLESSIS, DOMINIC SAMUEL"
Person,nyxx9kvc4e8sgno,"WARDEN, WALTER ALEXANDER GERALD LUNNEY","WARDEN, WALTER ALEXANDER GERALD LUNNEY"
Person,eso58qblmhwjbll,"WARDEN, SHAYNE","WARDEN, SHAYNE"
Company,h1584ihs0n8gswd,JOBCOM SOLUTIONS,JOBCOM SOLUTIONS
Person,np52j6rjijsatht,Grace Naledi Mandisa Pandor,"PANDOR, GRACE NALEDI MANDISA"
Person,mf5yylt3rnvs8ip,"DUFOUR, OLIVIER FRANCES","DUFOUR, OLIVIER FRANCES"
Person,eu3qozrdlug1gvx,"SMITH, TERENCE SUTHERLAND","SMITH, TERENCE SUTHERLAND"
Person,m4cqukc6fbhmud1,"MANEVELD, TONY RICHARD","MANEVELD, TONY RICHARD"
Company,d9w37jfmhmp8im8,LUTHANDO INVESTMENT HOLDINGS,LUTHANDO INVESTMENT HOLDINGS
Person,in29qmhxh6cz02x,"NDLOVU, COLLET","NDLOVU, COLLET"
Person,pbog78sl23dvwev,"WARDEN, ALEXANDER JOHN DAVID","WARDEN, ALEXANDER JOHN DAVID"
Person,cguhndyp3705482,"GORVALLA, PATRICIA","GORVALLA, PATRICIA"
Person,nljtmfiwkuapy1t,"BISHOP, DENNIS JACOBUS","BISHOP, DENNIS JACOBUS"
Company,d12smwhl77z0j30,B AND R GRAPHICS,B AND R GRAPHICS
Person,f3dxhuodaw0cahk,"PICK, ANNE SUSAN","PICK, ANNE SUSAN"
Person,msiymzfjzvh978e,"PREKEL, GETRUIDA JOUBERT","PREKEL, GETRUIDA JOUBERT"
Person,jp4t2s2xfa2w07g,"PANDOR, NALEDI","PANDOR, NALEDI"
Person,eutowz5ar41mfrd,"ABRAHAMS, MOGAMAT SALIE","ABRAHAMS, MOGAMAT SALIE"
Person,ms9dzvt3wu5i6nc,"GOUWS, CHRISTIAN","GOUWS, CHRISTIAN"
Person,nh4onukqngkngo7,"BARNES, SALAMA","BARNES, SALAMA"
Person,oiqgnwx4lb7ujsg,"ALLIE, FATIMA","ALLIE, FATIMA"
Person,maqii5njrsf11uz,"MCLEAN, THANDIWE","MCLEAN, THANDIWE"
Person,dq0dbg7o4vlrzac,"GORVALLA, SONYA","GORVALLA, SONYA"
Person,dkqvab59tw0knzg,"KAPLAN, SHIRLEY","KAPLAN, SHIRLEY"
Person,cvjj8pddxeix3sy,"KLOPPERS, RETHA","KLOPPERS, RETHA"
Person,mksv5upfh31xpv0,"NDUDE, HILDA","NDUDE, HILDA"
Person,cndltwozksmm3u0,"ADAM, ALI","ADAM, ALI"
Person,eenvh3qjerbr03i,"NDUDE, HILDA N","NDUDE, HILDA N"
Person,oh5lunt6w8hvwqp,"ALLIE, ROSENI","ALLIE, ROSENI"
Person,fhp7iyvlxlf9fun,"KHAN, FATIMA","KHAN, FATIMA"
Person,ofe5k1x5kfvv1cr,"VAYEJ, LUDFIYA","VAYEJ, LUDFIYA"
Person,ca1ln5ar0e3rjgg,"ANDERSEN, ROY CECIL","ANDERSEN, ROY CECIL"
Person,icqj3wetor7atvw,"BOARDMAN, THOMAS ANDREW","BOARDMAN, THOMAS ANDREW"
Company,nk9iafw9ombdapg,MUSLIM WOMEN'S FEDERATION OF SOUTHERN AFRICA,MUSLIM WOMEN'S FEDERATION OF SOUTHERN AFRICA
Person,d8ons5yiyd6ylsc,"DIPPENAAR, LAURITZ LANSER","DIPPENAAR, LAURITZ LANSER"
Person,9fzjr41kgc41flj,"DLAMINI, KUSENI DOUGLAS","DLAMINI, KUSENI DOUGLAS"
Person,k8xl33ulbw7rjzo,"BRINK, DAVID CHARLES","BRINK, DAVID CHARLES"
Person,dhesa9z1yjxzytb,"MAKWANA, PAUL MPHO","MAKWANA, PAUL MPHO"
Person,nyn0czlz8wjekce,"HARVEY, HARALD GRAHAM","HARVEY, HARALD GRAHAM"
Person,mg4bz9tnux3jqpx,"HIRSCH, ALAN","HIRSCH, ALAN"
Person,e9oo6qduo3e34f5,"MABUDAFHASI, THIZWILONDI REJOICE","MABUDAFHASI, THIZWILONDI REJOICE"
Person,cc3pz23awe4gbu4,"KGANYAGO, NTOPILE MARCEL","KGANYAGO, NTOPILE MARCEL"
Person,ccwduwk58eg19yi,"MENELL, RICHARD PETER","MENELL, RICHARD PETER"
Person,kuakh1yhmy7c6zc,"LAMPRECHT, ANDRE JACOBUS","LAMPRECHT, ANDRE JACOBUS"
Person,czqypdzz2eweocm,"TAUEATSWALA, THABO","TAUEATSWALA, THABO"
Company,k4fstofx5r828h7,HOMEGROWN MAGAZINES MPU,HOMEGROWN MAGAZINES MPU
Person,gu6waq4s4c8ymce,JOHAN HENDRIK RAS,JOHAN HENDRIK RAS
Company,f7ek3pul10datot,MOHGOHM LOGISTICS,MOHGOHM LOGISTICS
Company,ik3r40stgj2hix0,CPT LUNGHILE TRADING,CPT LUNGHILE TRADING
Company,d8ia0468afzr519,ZELIA FRONT,ZELIA FRONT
Person,ji97jxg2p39no9v,"ROBERTSON, FREDERICK JOHN","ROBERTSON, FREDERICK JOHN"
Person,ic08fav6f4iodw8,"BALOYI, DANISA EILEEN","BALOYI, DANISA EILEEN"
Person,pa1m0n0t412uaof,"MAROGA, PHIRWA JACOB","MAROGA, PHIRWA JACOB"
Person,kxqg2jpw3fhll1i,"MLAMBO-NGCUKA, PHUMZILE GLORIA","MLAMBO-NGCUKA, PHUMZILE GLORIA"
Person,fkwxa5n849xdszb,"NDLOVU, MADUKE LOT","NDLOVU, MADUKE LOT"
Person,bqcfwolnnluipt0,"NEWBURY, JOHN ERNEST","NEWBURY, JOHN ERNEST"
Person,kvmutzhurdrja75,"SETILOANE, THERO MICARIOS LESEGO","SETILOANE, THERO MICARIOS LESEGO"
Person,jw19pwcfr9zr1tj,"KALYAN, KOOSUM","KALYAN, KOOSUM"
Person,h1my87rzpw02ikz,"SPICER, MICHEAL WOLSELEY","SPICER, MICHEAL WOLSELEY"
Person,jyx3zliy3pqzqjw,"ABOOBAKER, GOOLAM MOHAMMED","ABOOBAKER, GOOLAM MOHAMMED"
Person,e9jt1qo1kho6gop,"KLINTWORTH, GAIL ALFREDA","KLINTWORTH, GAIL ALFREDA"
Person,nz6mfxkrb422cto,"ASMAL, ABDUL KADER","ASMAL, ABDUL KADER"
Person,egtcor4ff4oppc0,"BAUM, PHILIP MICHAEL","BAUM, PHILIP MICHAEL"
Person,nytaofgo3uwz1ar,"BOOYSEN, STEFANES FRANCOIS","BOOYSEN, STEFANES FRANCOIS"
Person,jlb1urtddp1wdlq,"DORING, KLAUS BERNHARD FERDINAND","DORING, KLAUS BERNHARD FERDINAND"
Person,f4gc3xnnwkk0tes,"MAREE, JOHN HELENIUS","MAREE, JOHN HELENIUS"
Person,kwbjxv7kdsz5nnv,"SAVAGE, CEDRICK MICHAEL LANGTON","SAVAGE, CEDRICK MICHAEL LANGTON"
Person,fu0a5itelobqawe,"BOSMAN, EWALD RENALDO","BOSMAN, EWALD RENALDO"
Person,btgvh3jvr5bk8pn,"COCKERILL, IAN DAVID","COCKERILL, IAN DAVID"
Person,iehk6utyuk6ueau,"COOPER, DEREK EDWARD","COOPER, DEREK EDWARD"
Person,oz7tkq4dpftho0s,"DA SILVA, ALMIRO MANUEL FERREIRA","DA SILVA, ALMIRO MANUEL FERREIRA"
Person,16xsp6xiu9yg832,"KOPKE, CHRISTOPH","KOPKE, CHRISTOPH"
Person,dzmj16jgpsrh9yu,"MACOZOMA, SAKUMZI JUSTICE","MACOZOMA, SAKUMZI JUSTICE"
Person,cpnkztqe1odqbxs,"DAVIES, LAWRENCE PATRICK ADRIAN","DAVIES, LAWRENCE PATRICK ADRIAN"
Person,fygmz5kqy0mbkv6,"DIDIZA, ANGELA THOKOZILE","DIDIZA, ANGELA THOKOZILE"
Person,pd436x7slto7b7v,"MOKABA, PETER RAMOSHWANE","MOKABA, PETER RAMOSHWANE"
Organization,f506fqc11rql215,AFRICA CUP OF NATIONS 2013 LOCAL ORGANISING COMMITTEE SOUTH AFRICA,AFRICA CUP OF NATIONS 2013 LOCAL ORGANISING COMMITTEE SOUTH AFRICA
Person,b33jo163g0wcsl4,"MAHLANGU, NOMSA JACOBETH","MAHLANGU, NOMSA JACOBETH"
Person,nykn13gulcx9ooh,"HANRATTY, PAUL BRENDAN","HANRATTY, PAUL BRENDAN"
Person,jmh0ijw13wdr2m7,"HENDRICKS, LINDIWE BENEDICTA","HENDRICKS, LINDIWE BENEDICTA"
Company,kwgjpbddmgrsqtu,REGENT FIRE SERVICES,REGENT FIRE SERVICES
Person,o47bjfyhbhcpo1y,"MAPHAI, THABANE VINCENT","MAPHAI, THABANE VINCENT"
Person,ias266bc2d66z1w,"MOLOBI, ERIC","MOLOBI, ERIC"
Person,cv2jqpnolezm8wh,"RADEBE, JEFFREY THAMSANQUA","RADEBE, JEFFREY THAMSANQUA"
Person,nfzgecxeqik7zhw,"BALOYI, MASENYANI RICHARD","BALOYI, MASENYANI RICHARD"
Person,t0lrtejsxlxtzvr,"JORDAAN, DANIEL ALEXANDER","JORDAAN, DANIEL ALEXANDER"
Person,glxgqshyanvt1yv,"MAZIBUKO, MANDLA SOLOMON JOSEPH","MAZIBUKO, MANDLA SOLOMON JOSEPH"
Person,fuuc3d8tux0qmj0,"MKHATSHWA, SMANGALISO","MKHATSHWA, SMANGALISO"
Person,o5oaxk2onmkt07k,LYDIA SINDISIWE CHIKUNA,LYDIA SINDISIWE CHIKUNA
Person,gf9s40z0s2056gv,MADIPOANE REFILOE MOREMADI MOTHAPO,MADIPOANE REFILOE MOREMADI MOTHAPO
Company,l3gje4xhmv3crox,DAILY DOUBLE TRADING 545,DAILY DOUBLE TRADING 545
Company,eov18r31zta42wl,REIKEMETSE BUSINESS ENTERPRISE,REIKEMETSE BUSINESS ENTERPRISE
Company,oh938cnez00nhlu,LITTLE ROCK TRADING 56,LITTLE ROCK TRADING 56
Company,nfxacsaaekz1g97,CAPRICORN CATERERS,CAPRICORN CATERERS
Person,fjw4j6ik33szn9m,"MOYO, MTHANDAZO PETER","MOYO, MTHANDAZO PETER"
Person,dw01eqpz0rxl6s8,"MPAHLWA, MANDISI BONGANI MABUTO","MPAHLWA, MANDISI BONGANI MABUTO"
Person,fvdu7xdwrhgljsv,"RAMASHIA, RAMS","RAMASHIA, RAMS"
Person,iqmaw614u2g779j,"RUPERT, JOHANN PETER","RUPERT, JOHANN PETER"
Person,g6ml3cyk8h1jdk2,"ETSANE, INOOCENTIA","ETSANE, INOOCENTIA"
Person,f6vhrb0p0amyqnd,"MTHEMBI-MAHANYELE, SANKIE","MTHEMBI-MAHANYELE, SANKIE"
Person,b9h8c6m44111oqe,"NIEFER, HANS GEORGE","NIEFER, HANS GEORGE"
Person,w15x08wmvt2bnt5,"MYENI, DUDUZILE CYNTHIA","MYENI, DUDUZILE CYNTHIA"
Company,o0mh3gmtcsukdse,THEMBISILE TRANSPORT SERVICES,THEMBISILE TRANSPORT SERVICES
Company,ltxph7gn2v97b5f,FIXTRADE 1709,FIXTRADE 1709
Company,lskop42feufzhuz,REAL TIME INVESTMENTS 550,REAL TIME INVESTMENTS 550
Person,iwevw6bnzonkifl,BENARD LEONARD LASAROW,BENARD LEONARD LASAROW
Company,h6xrgq23ghihvup,OSAKA TRADING (O F S),OSAKA TRADING (O F S)
Person,jv5yby8y26v8k5b,"NYASULU, THEMBAUHLE HIXONIA","NYASULU, THEMBAUHLE HIXONIA"
Person,krg44d3gp3omybs,"PHASWANA, FRERICK TSAMANO MOHAV","PHASWANA, FRERICK TSAMANO MOHAV"
Person,bstafj6mc1693rh,"SIKHOSANA, SONYOSI STEPHENS","SIKHOSANA, SONYOSI STEPHENS"
Person,kb31x40uqwpd2pl,"SURTY, MOHAMED ENVER","SURTY, MOHAMED ENVER"
Person,l6ss44ky0dcw549,"TIMP, BRENDA CATHERINE","TIMP, BRENDA CATHERINE"
Person,ngem1atj5esf126,"NTSHINGILA, HAPPY","NTSHINGILA, HAPPY"
Person,j5dbrx7uthcxy5s,"OLIPHANT, MOLEFI NATHANAEL","OLIPHANT, MOLEFI NATHANAEL"
Person,lrjck5bbibmxkqw,"SAM, GIDEON NAPOLEON","SAM, GIDEON NAPOLEON"
Company,jjebl3s4ps5l411,MABOKEDI CONSTRUCTION,MABOKEDI CONSTRUCTION
Company,pa4jry026hny2li,THABILE TRADING 102,THABILE TRADING 102
Company,e18ob9vqsab4nji,SIYATHUTHUKA MARKETING,SIYATHUTHUKA MARKETING
Company,lk4ea557wbotob7,MNQOBI INVEST 105,MNQOBI INVEST 105
Person,m7fd22epdkkz6e4,"SEXWALE, TOKYO MOSIMA GABRIEL","SEXWALE, TOKYO MOSIMA GABRIEL"
Person,esmzdnuhkf9ewm3,"VAN HEERDEN, NEIL PETER","VAN HEERDEN, NEIL PETER"
Person,mli1o296scq02bc,"VAN KRALINGEN, CORNELIS ANTON","VAN KRALINGEN, CORNELIS ANTON"
Person,dd8758bcqzdqlun,"MOHLALA, BRIDGET MADINOGE","MOHLALA, BRIDGET MADINOGE"
Person,on9ng0yeixpdu0w,"MOLAPO, IGNATIUS MEPETE","MOLAPO, IGNATIUS MEPETE"
Person,o9qtib8p0zv8tim,"DU PLESSIS, KIM HELENE","DU PLESSIS, KIM HELENE"
